chrom	start	end	exon_chr	exon_start	exon_end	exon_gene	overlap_type	n_tissues	mean_pext	sd_pext	min_pext	max_pext	median_pext	iqr_pext	n_flagged.x	flagged_tissues.x	top3_tissues_by_z.x	top3_z.x	n_flagged.y	flagged_tissues.y	top3_tissues_by_z.y	top3_z.y
chr1	51836368	51836438	chr1	51836343	51836483	MIR761,NRDC	perfect	50	0.0238054	0.023142248335025702	0.00917	0.1352	0.018935	0.0055600000000000024	2	Muscle_Skeletal,Testis	Muscle_Skeletal,Testis,Cells_EBV_transformedlymphocytes	4.813,4.446,1.103	2	Muscle_Skeletal,Testis	Muscle_Skeletal,Testis	4.813,4.446
chr1	51837486	51837620	chr1	51837455	51837620	NRDC	perfect	50	0.0238054	0.023142248335025702	0.00917	0.1352	0.018935	0.0055600000000000024	2	Muscle_Skeletal,Testis	Muscle_Skeletal,Testis,Cells_EBV_transformedlymphocytes	4.813,4.446,1.103	2	Muscle_Skeletal,Testis	Muscle_Skeletal,Testis	4.813,4.446
chr1	52408344	52408460	chr1	52408281	52408460	TUT4	perfect	50	0.0564134	0.03349439030765648	0.00275	0.16836	0.05169	0.04789750000000001	1	WholeBlood	WholeBlood,Brain_Nucleusaccumbens_basalganglia,Brain_Putamen_basalganglia	3.342,1.374,1.331	1	WholeBlood	WholeBlood	3.342
chr1	52993257	52993274	chr1	52993200	52996026	RRAS2P1,SCP2,TUBBP10	perfect	50	0.0327182	0.060009988953880815	0	0.25882	0.00312	0.035512499999999995	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	3.768,3.243,2.624	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum	3.768,3.243
chr1	54048649	54048682	chr1	54048649	54048682	TMEM59	perfect	50	0.102404	0.023991216675088	0.04473	0.19245	0.09590499999999999	0.025377499999999997	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Brain_Cerebellum,Ovary	3.753,1.928,1.695	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere	3.753
chr1	54784729	54784876	chr1	54784550	54785644	TTC22	perfect	50	0.010405199999999998	0.020260963899144797	0	0.10092	0	0.015885	1	Testis	Testis,Brain_Putamen_basalganglia,Brain_Caudate_basalganglia	4.467,2.571,2.182	1	Testis	Testis	4.467
chr1	54841615	54841673	chr1	54841615	54841702	CIMAP2	perfect	50	0.02987860000000001	0.089857492731774	0	0.47861	0	0	1	Testis	Testis,Esophagus_Mucosa,SmallIntestine_TerminalIleum	4.994,2.545,1.986	1	Testis	Testis	4.994
chr1	55071436	55071490	chr1	55071267	55071490	USP24	perfect	50	0.049447399999999996	0.03047602020257493	0.0169	0.16756	0.044175	0.023404999999999995	2	Liver,WholeBlood	Liver,WholeBlood,Cells_EBV_transformedlymphocytes	3.876,3.463,2.03	2	Liver,WholeBlood	Liver,WholeBlood	3.876,3.463
chr1	56959528	56959591	chr1	56959528	56959657	C8B	perfect	50	0.0027218000000000016	0.019246032370335467	0	0.13609	0	0	1	Liver	Liver,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Liver	Liver	6.93
chr1	57033385	57033433	chr1	57033385	57033433	DAB1	perfect	50	0.012809800000000001	0.05150523759734719	0	0.31579	0	0	2	Cells_Culturedfibroblasts,SmallIntestine_TerminalIleum	Cells_Culturedfibroblasts,SmallIntestine_TerminalIleum,Nerve_Tibial	5.883,3.168,0.888	2	Cells_Culturedfibroblasts,SmallIntestine_TerminalIleum	Cells_Culturedfibroblasts,SmallIntestine_TerminalIleum	5.883,3.168
chr1	57033522	57033573	chr1	57033522	57033573	DAB1	perfect	50	0.012809800000000001	0.05150523759734719	0	0.31579	0	0	2	Cells_Culturedfibroblasts,SmallIntestine_TerminalIleum	Cells_Culturedfibroblasts,SmallIntestine_TerminalIleum,Nerve_Tibial	5.883,3.168,0.888	2	Cells_Culturedfibroblasts,SmallIntestine_TerminalIleum	Cells_Culturedfibroblasts,SmallIntestine_TerminalIleum	5.883,3.168
chr1	59641279	59641351	chr1	59641279	59641351	FGGY	perfect	50	0.0465342	0.015987295094823877	0.01871	0.12287	0.045365	0.015059999999999997	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts,AdrenalGland	4.775,2.541,0.98	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	4.775
chr1	61991481	61991514	chr1	61991481	61991779	PATJ	perfect	50	0.062368	0.025185565674952528	0.01509	0.17287	0.058804999999999996	0.03217500000000001	1	Testis	Testis,Nerve_Tibial,Adipose_Subcutaneous	4.388,1.392,1.277	1	Testis	Testis	4.388
chr1	62100318	62100408	chr1	62100318	62100408	PATJ	perfect	50	0.0190566	0.02264111905091157	0	0.12749	0.01705	0.0205125	2	Muscle_Skeletal,Testis	Muscle_Skeletal,Testis,Heart_AtrialAppendage	4.789,3.504,1.081	1	Muscle_Skeletal	Muscle_Skeletal	4.789
chr1	62543285	62543321	chr1	62543285	62543321	DOCK7	perfect	50	0.48755	0.06154025707466883	0.29747	0.69231	0.484655	0.06302500000000011	1	WholeBlood	WholeBlood,SmallIntestine_TerminalIleum,Esophagus_Mucosa	3.327,1.145,1.098	1	WholeBlood	WholeBlood	3.327
chr1	64244129	64244130	chr1	64244129	64244344	UBE2U	perfect	50	0.041396	0.19790693541590273	0	1	0	0	2	Pancreas,Stomach	Pancreas,Stomach,Testis	4.844,4.844,0.144	2	Pancreas,Stomach	Pancreas,Stomach	4.844,4.844
chr1	65254534	65254649	chr1	65254461	65254649	DNAJC6	perfect	50	0.049365799999999994	0.0421120008631017	0	0.2	0.040870000000000004	0.05802000000000001	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts,Bladder	3.577,2.024,1.521	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	3.577
chr1	65630201	65630402	chr1	65630201	65630422	LEPR	perfect	50	0.0568048	0.046710575136161836	0	0.22222	0.04191	0.0228725	1	WholeBlood	WholeBlood,Cells_EBV_transformedlymphocytes,Liver	3.541,2.982,2.855	1	WholeBlood	WholeBlood	3.541
chr1	65992906	65993142	chr1	65992421	65993142	PDE4B	perfect	50	0.05586560000000001	0.09341898561921146	0	0.41059	0	0.0908125	1	Brain_Spinalcord_cervicalc_1	Brain_Spinalcord_cervicalc_1,Brain_Hippocampus,Brain_Substantianigra	3.797,2.055,1.794	1	Brain_Spinalcord_cervicalc_1	Brain_Spinalcord_cervicalc_1	3.797
chr1	66634079	66634163	chr1	66634079	66634163	SGIP1	perfect	50	0.019184200000000002	0.030280794148187365	0	0.12091	0.005465	0.023254999999999998	1	Artery_Tibial	Artery_Tibial,Artery_Aorta,Esophagus_Muscularis	3.359,2.955,2.49	1	Artery_Tibial	Artery_Tibial	3.359
chr1	69716217	69716218	chr1	69716141	69716218	LRRC7	perfect	50	0.106242	0.06772982799328521	0	0.34021	0.11596000000000001	0.07084750000000002	1	Heart_AtrialAppendage	Heart_AtrialAppendage,Muscle_Skeletal,Nerve_Tibial	3.454,1.486,1.296	1	Heart_AtrialAppendage	Heart_AtrialAppendage	3.454
chr1	70852841	70852859	chr1	70852352	70852859	PTGER3	perfect	50	0.1442026	0.13726065889706762	0	0.69072	0.15773	0.2344125	1	Testis	Testis,Uterus,Artery_Aorta	3.982,1.417,1.347	1	Testis	Testis	3.982
chr1	70953762	70953785	chr1	70953762	70953789	PTGER3	perfect	50	0.08694539999999999	0.11041618602157485	0	0.69072	0.096475	0.13652750000000002	1	Testis	Testis,Skin_SunExposed_Lowerleg,Skin_NotSunExposed_Suprapubic	5.468,1.146,0.921	1	Testis	Testis	5.468
chr1	70953785	70953789	chr1	70953762	70953789	PTGER3	perfect	50	0.1317794	0.13348981308546295	0	0.69072	0.15237	0.2202175	1	Testis	Testis,Artery_Aorta,Skin_SunExposed_Lowerleg	4.187,1.212,1.117	1	Testis	Testis	4.187
chr1	74239955	74239956	chr1	74239955	74240683	FPGT-TNNI3K	perfect	50	0.0620322	0.06222405802502793	0	0.29412	0.055335	0.08408750000000001	2	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts,Testis	3.73,3.021,1.724	2	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts	3.73,3.021
chr1	74634664	74634676	chr1	74634664	74634855	ERICH3	perfect	50	0.0683618	0.12492814958174306	0	0.63072	0.006545	0.044774999999999995	1	Testis	Testis,Cells_EBV_transformedlymphocytes,Nerve_Tibial	4.501,2.566,1.559	1	Testis	Testis	4.501
chr1	75130714	75130732	chr1	75129973	75131953	LHX8,LHX8-AS1	perfect	50	0.012455799999999994	0.0698317066484027	0	0.49007	0	0	1	Testis	Testis,MinorSalivaryGland,Brain_Caudate_basalganglia	6.84,0.737,0.406	1	Testis	Testis	6.84
chr1	77745420	77745462	chr1	77745420	77745638	USP33	perfect	50	0.2260052	0.049001545300081294	0.13211	0.3993	0.218045	0.04023750000000001	1	Muscle_Skeletal	Muscle_Skeletal,Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	3.537,2.866,2.629	1	Muscle_Skeletal	Muscle_Skeletal	3.537
chr1	77868247	77868439	chr1	77868247	77868636	MIGA1	perfect	50	0.0608632	0.08558355500626394	0.01306	0.49769	0.036254999999999996	0.031947500000000004	2	Testis,WholeBlood	Testis,WholeBlood,Cells_EBV_transformedlymphocytes	5.104,3.74,1.604	2	Testis,WholeBlood	Testis,WholeBlood	5.104,3.74
chr1	78497873	78497944	chr1	78497873	78497944	PTGFR	perfect	50	0.009067799999999999	0.023099052837724773	0	0.1259	0	0	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Bladder,Uterus	5.058,2.382,2.173	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	5.058
chr1	84164412	84164422	chr1	84164302	84164422	PRKACB	perfect	50	0.3130348	0.1165059299049641	0	0.70473	0.319685	0.08553000000000005	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Brain_Cerebellum,Pituitary	3.362,2.68,1.978	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere	3.362
chr1	84173328	84173352	chr1	84173328	84173352	PRKACB	perfect	50	0.08863159999999999	0.11504492571200883	0.00511	0.43963	0.025140000000000003	0.1020225	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Brain_FrontalCortex_BA9,Brain_Anteriorcingulatecortex_BA24	3.051,2.261,1.983	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere	3.051
chr1	84175032	84175056	chr1	84175032	84175056	PRKACB	perfect	50	0.08901680000000001	0.11585706268167031	0.00511	0.44737	0.025140000000000003	0.1028825	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Brain_FrontalCortex_BA9,Brain_Cerebellum	3.093,2.25,1.996	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere	3.093
chr1	84204481	84204487	chr1	84204478	84205439	PRKACB	perfect	50	0.0769276	0.04318510143509199	0.01914	0.2391	0.074255	0.0515425	1	Testis	Testis,Brain_Spinalcord_cervicalc_1,Skin_SunExposed_Lowerleg	3.755,2.678,1.581	1	Testis	Testis	3.755
chr1	84298557	84298567	chr1	84298048	84298567	ENSG00000294213,SAMD13	perfect	50	0.0385762	0.08474135158786865	0	0.41026	0	0	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Bladder,Breast_MammaryTissue	4.386,2.253,1.905	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	4.386
chr1	85257445	85257471	chr1	85257442	85257471	C1orf52	perfect	50	0.2159684	0.0685324493485698	0.10602	0.48836	0.19854	0.069805	1	Testis	Testis,Muscle_Skeletal,Cells_EBV_transformedlymphocytes	3.975,2.264,2.231	1	Testis	Testis	3.975
chr1	86368635	86368722	chr1	86368635	86368722	ODF2L	perfect	50	0.1251082	0.0304378457154234	0.07261	0.21755	0.12401	0.044170000000000015	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Caudate_basalganglia	3.037,1.97,1.433	1	Brain_CerebellarHemisphere	Brain_CerebellarHemisphere	3.037
chr1	86993081	86993127	chr1	86993008	86993127	ENSG00000267561	perfect	50	0.08	0.2740475156178698	0	1	0	0	4	AdrenalGland,Cells_EBV_transformedlymphocytes,Liver,Testis	AdrenalGland,Cells_EBV_transformedlymphocytes,Liver	3.357,3.357,3.357	4	AdrenalGland,Cells_EBV_transformedlymphocytes,Liver,Testis	AdrenalGland,Cells_EBV_transformedlymphocytes,Liver	3.357,3.357,3.357
chr1	87133613	87133718	chr1	87131954	87136669	ENSG00000267561,LINC01140	perfect	50	0.08	0.2740475156178698	0	1	0	0	4	AdrenalGland,Cells_EBV_transformedlymphocytes,Liver,Testis	AdrenalGland,Cells_EBV_transformedlymphocytes,Liver	3.357,3.357,3.357	4	AdrenalGland,Cells_EBV_transformedlymphocytes,Liver,Testis	AdrenalGland,Cells_EBV_transformedlymphocytes,Liver	3.357,3.357,3.357
chr1	87168135	87168173	chr1	87168135	87169204	ENSG00000267561,LINC01140	perfect	50	0.08	0.2740475156178698	0	1	0	0	4	AdrenalGland,Cells_EBV_transformedlymphocytes,Liver,Testis	AdrenalGland,Cells_EBV_transformedlymphocytes,Liver	3.357,3.357,3.357	4	AdrenalGland,Cells_EBV_transformedlymphocytes,Liver,Testis	AdrenalGland,Cells_EBV_transformedlymphocytes,Liver	3.357,3.357,3.357
chr1	89588312	89588366	chr1	89587902	89589542	LRRC8B,LRRC8C-DT	perfect	50	0.018600000000000002	0.09915735091669364	0	0.68457	0	0	1	Testis	Testis,Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	6.716,1.178,0.922	1	Testis	Testis	6.716
chr1	93613846	93613930	chr1	93613846	93614097	BCAR3	perfect	50	0.11559180000000001	0.10917606190283767	0	0.54592	0.080735	0.08638000000000001	1	Muscle_Skeletal	Muscle_Skeletal,Artery_Tibial,Liver	3.942,2.965,1.807	1	Muscle_Skeletal	Muscle_Skeletal	3.942
chr1	94472172	94472242	chr1	94472172	94472242	ABCD3	perfect	50	0.014260999999999996	0.06272569360122772	0	0.37058	0	0	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	5.681,3.448,1.553	2	Heart_LeftVentricle,Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle	5.681,3.448
chr1	100351756	100351808	chr1	100351697	100351808	CDC14A	perfect	50	0.0090866	0.06425196477929683	0	0.45433	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr1	101846844	101846973	chr1	101846844	101846973	OLFM3	perfect	50	0.032580399999999995	0.05837797494792367	0	0.2475	0	0.05326	1	Brain_Hypothalamus	Brain_Hypothalamus,Esophagus_GastroesophagealJunction,Brain_FrontalCortex_BA9	3.682,2.868,1.955	1	Brain_Hypothalamus	Brain_Hypothalamus	3.682
chr1	108192495	108192621	chr1	108192495	108192818	SLC25A24	perfect	50	0.3508768	0.07187597913980805	0.19417	0.7732	0.35538000000000003	0.04138000000000003	1	Testis	Testis,Liver,Colon_Sigmoid	5.876,0.915,0.54	1	Testis	Testis	5.876
chr1	109113632	109113677	chr1	109113174	109113992	CFAP276,ELAPOR1	perfect	50	0.009953799999999997	0.03568553928185386	0	0.24093	0	0	1	Testis	Testis,Pituitary,Brain_FrontalCortex_BA9	6.473,1.419,0.91	1	Testis	Testis	6.473
chr1	109665010	109665028	chr1	109665010	109665496	GSTM4	perfect	50	0.2244092	0.05546783185572976	0.12893	0.39327	0.22956	0.06961250000000002	1	Brain_Cerebellum	Brain_Cerebellum,Brain_CerebellarHemisphere,Ovary	3.044,2.992,1.267	1	Brain_Cerebellum	Brain_Cerebellum	3.044
chr1	111204295	111204353	chr1	111204145	111204535	DENND2D	perfect	50	0.3075366	0.0734658096129188	0.13514	0.5641	0.29291	0.07364250000000006	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Brain_Cerebellum,Testis	3.492,2.232,1.842	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	3.492
chr1	111563845	111563934	chr1	111563845	111563962	TMIGD3	perfect	50	0.021196599999999993	0.12089923717471739	0	0.84353	0	0	1	Testis	Testis,Artery_Tibial,WholeBlood	6.802,1.145,0.096	1	Testis	Testis	6.802
chr1	111563934	111563952	chr1	111563845	111563962	TMIGD3	perfect	50	0.018509199999999996	0.1023115455180192	0	0.70916	0	0	1	Testis	Testis,Artery_Tibial,WholeBlood	6.75,1.38,0.14	1	Testis	Testis	6.75
chr1	111764401	111764409	chr1	111764401	111764450	DDX20	perfect	50	0.0210374	0.03696112131714089	0	0.13389	0	0.02877	2	Muscle_Skeletal,Testis	Muscle_Skeletal,Testis,Artery_Tibial	3.053,3.036,2.589	2	Muscle_Skeletal,Testis	Muscle_Skeletal,Testis	3.053,3.036
chr1	112467537	112467591	chr1	112466540	112467591	WNT2B	perfect	50	0.319714	0.15019196909153246	0.11351	0.83333	0.29939	0.15628749999999994	1	WholeBlood	WholeBlood,Liver,Brain_CerebellarHemisphere	3.42,2.437,2	1	WholeBlood	WholeBlood	3.42
chr1	112491010	112491081	chr1	112491010	112491081	WNT2B	perfect	50	0.319714	0.15019196909153246	0.11351	0.83333	0.29939	0.15628749999999994	1	WholeBlood	WholeBlood,Liver,Brain_CerebellarHemisphere	3.42,2.437,2	1	WholeBlood	WholeBlood	3.42
chr1	114420379	114420451	chr1	114420379	114420451	TRIM33	perfect	50	0.018591599999999996	0.03795783081047618	0	0.24347	0.009389999999999999	0.0156325	1	Testis	Testis,Cells_EBV_transformedlymphocytes,Cells_Culturedfibroblasts	5.924,2.343,1.978	1	Testis	Testis	5.924
chr1	114741526	114741664	chr1	114741526	114741701	CSDE1	perfect	50	0.025041	0.07517127043611539	0	0.47252	0.003365	0.013989999999999999	1	Muscle_Skeletal	Muscle_Skeletal,Heart_LeftVentricle,Heart_AtrialAppendage	5.953,2.486,2.009	1	Muscle_Skeletal	Muscle_Skeletal	5.953
chr1	116410134	116410153	chr1	116409776	116410261	ATP1A1,ATP1A1-AS1	perfect	50	0.015182600000000003	0.04400369923271525	0	0.23952	0	0.0050774999999999995	2	Pancreas,WholeBlood	WholeBlood,Pancreas,Testis	5.098,3.802,1.169	2	Pancreas,WholeBlood	WholeBlood,Pancreas	5.098,3.802
chr1	117121798	117121864	chr1	117121798	117122587	TRIM45	perfect	50	0.003537599999999999	0.01699309206106759	0	0.118	0	0	1	Testis	Testis,Muscle_Skeletal,Pituitary	6.736,1.145,0.357	1	Testis	Testis	6.736
chr1	117173186	117173227	chr1	117173186	117173266	VTCN1	perfect	50	0.016488600000000006	0.11659200872272509	0	0.82443	0	0	1	Testis	Testis,Adipose_Subcutaneous,Adipose_Visceral_Omentum	6.93,-0.141,-0.141	1	Testis	Testis	6.93
chr1	119380692	119380723	chr1	119380441	119380723	HAO2	perfect	50	0.05181779999999998	0.19164623086631605	0	1	0	0	2	Skin_NotSunExposed_Suprapubic,Skin_SunExposed_Lowerleg	Skin_SunExposed_Lowerleg,Skin_NotSunExposed_Suprapubic,Liver	4.948,3.716,2.226	2	Skin_NotSunExposed_Suprapubic,Skin_SunExposed_Lowerleg	Skin_SunExposed_Lowerleg,Skin_NotSunExposed_Suprapubic	4.948,3.716
chr1	121185317	121185469	chr1	121185317	121185539	FAM72B,SRGAP2C	perfect	50	0.0075538	0.02451697819795872	0	0.12632	0	0	1	Skin_NotSunExposed_Suprapubic	Skin_NotSunExposed_Suprapubic,Skin_SunExposed_Lowerleg,Brain_Cerebellum	4.844,2.912,2.411	1	Skin_NotSunExposed_Suprapubic	Skin_NotSunExposed_Suprapubic	4.844
chr1	146147691	146147747	chr1	146145928	146147754	NOTCH2NLA	perfect	50	0.0511912	0.02962772719833189	0.013	0.19235	0.045564999999999994	0.020097499999999997	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes,Pancreas	4.764,2.046,1.846	1	Cells_Culturedfibroblasts	Cells_Culturedfibroblasts	4.764
chr1	147631055	147631065	chr1	147629651	147631065	ACP6	perfect	50	0.1623836	0.08835818853198081	0.08087	0.44946	0.126635	0.10052499999999999	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_Hypothalamus	3.249,3.173,1.51	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum	3.249,3.173
chr1	148952780	148953905	chr1	148951936	148953905	ENSG00000305889,PDE4DIP	perfect	50	0.1781476	0.0692125503412112	0.00403	0.40702	0.17826	0.0704725	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes,Ovary,Pancreas	3.307,1.384,1.211	1	Cells_EBV_transformedlymphocytes	Cells_EBV_transformedlymphocytes	3.307
chr1	150694107	150694173	chr1	150694107	150694173	GOLPH3L	perfect	50	0.032736799999999996	0.04068071630818389	0	0.27807	0.031835	0.028512499999999996	1	Testis	Testis,Muscle_Skeletal,Bladder	6.031,1.244,0.778	1	Testis	Testis	6.031
chr1	151133959	151134055	chr1	151133959	151134055	SEMA6C	perfect	50	0.0353746	0.05002523874067193	0	0.36476	0.027155	0.0158	1	Muscle_Skeletal	Muscle_Skeletal,Brain_CerebellarHemisphere,Brain_Cerebellum	6.584,0.742,0.661	1	Muscle_Skeletal	Muscle_Skeletal	6.584
chr1	151293399	151293462	chr1	151293399	151293462	PI4KB	perfect	50	0.0390762	0.035141797306318404	0.01577	0.27169	0.033604999999999996	0.0134525	1	Testis	Testis,Skin_SunExposed_Lowerleg,Artery_Tibial	6.619,0.64,0.411	1	Testis	Testis	6.619
chr1	151669140	151669248	chr1	151669140	151669363	SNX27	perfect	50	0.0207806	0.02309541940714298	0	0.10961	0.01429	0.019865	2	Muscle_Skeletal,Testis	Testis,Muscle_Skeletal,WholeBlood	3.846,3.393,2.418	1	Testis	Testis	3.846
chr1	151714508	151714529	chr1	151714419	151714529	RIIAD1	perfect	50	0.10781919999999999	0.2647208491734303	0	1	0	0.036025	3	Pancreas,SmallIntestine_TerminalIleum,Stomach	Pancreas,SmallIntestine_TerminalIleum,Stomach	3.37,3.37,3.37	3	Pancreas,SmallIntestine_TerminalIleum,Stomach	Pancreas,SmallIntestine_TerminalIleum,Stomach	3.37,3.37,3.37
chr1	151719595	151719688	chr1	151719595	151719688	RIIAD1	perfect	50	0.10781919999999999	0.2647208491734303	0	1	0	0.036025	3	Pancreas,SmallIntestine_TerminalIleum,Stomach	Pancreas,SmallIntestine_TerminalIleum,Stomach	3.37,3.37,3.37	3	Pancreas,SmallIntestine_TerminalIleum,Stomach	Pancreas,SmallIntestine_TerminalIleum,Stomach	3.37,3.37,3.37
chr1	151766721	151766888	chr1	151763577	151767000	ENSG00000232937,ENSG00000268288,OAZ3	perfect	50	0.2107966	0.19627583518089836	0.0355	1	0.164495	0.09618750000000002	2	Ovary,WholeBlood	Ovary,WholeBlood,Testis	4.021,4.021,2.23	2	Ovary,WholeBlood	Ovary,WholeBlood	4.021,4.021
chr1	151825929	151825936	chr1	151825929	151826096	RORC	perfect	50	0.013798600000000003	0.0643041905198111	0	0.35833	0	0	2	Spleen,WholeBlood	Spleen,WholeBlood,SmallIntestine_TerminalIleum	5.358,4.229,0.499	2	Spleen,WholeBlood	Spleen,WholeBlood	5.358,4.229
chr1	153563414	153563536	chr1	153563414	153563536	S100A2	perfect	50	0.033152799999999996	0.04673999301563963	0	0.18684	0	0.0670725	1	Bladder	Bladder,MinorSalivaryGland,Skin_SunExposed_Lowerleg	3.288,2.165,1.715	1	Bladder	Bladder	3.288
chr1	154158971	154159048	chr1	154155307	154159048	TPM3	perfect	50	0.078627	0.12856195376596624	0	0.53072	0.01772	0.06162000000000001	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum,Brain_FrontalCortex_BA9	3.517,3.033,2.271	2	Brain_CerebellarHemisphere,Brain_Cerebellum	Brain_CerebellarHemisphere,Brain_Cerebellum	3.517,3.033
chr1	154263102	154263149	chr1	154263102	154263505	UBAP2L	perfect	50	0.2211744	0.035349706644281144	0.15415	0.33554	0.21951500000000002	0.032275000000000026	1	Muscle_Skeletal	Muscle_Skeletal,Cells_Culturedfibroblasts,Cells_EBV_transformedlymphocytes	3.235,2.343,2.29	1	Muscle_Skeletal	Muscle_Skeletal	3.235
chr1	154737043	154737088	chr1	154737043	154737088	KCNN3	perfect	50	0.018594	0.04579854480354644	0	0.1681	0	0	2	Colon_Sigmoid,Uterus	Uterus,Colon_Sigmoid,Bladder	3.264,3.035,2.627	2	Colon_Sigmoid,Uterus	Uterus,Colon_Sigmoid	3.264,3.035
chr1	154859694	154859712	chr1	154859694	154859843	KCNN3	perfect	50	0.10499040000000003	0.2236174795836563	0	1	0	0.1061075	2	Testis,WholeBlood	WholeBlood,Testis,Cells_EBV_transformedlymphocytes	4.002,3.071,2.861	2	Testis,WholeBlood	WholeBlood,Testis	4.002,3.071
chr1	155048993	155049116	chr1	155048993	155049264	DCST1	perfect	50	0.030560799999999992	0.06909396319771609	0	0.27273	0	0	2	Esophagus_Mucosa,MinorSalivaryGland	MinorSalivaryGland,Esophagus_Mucosa,Colon_Transverse	3.505,3.333,2.452	2	Esophagus_Mucosa,MinorSalivaryGland	MinorSalivaryGland,Esophagus_Mucosa	3.505,3.333
chr1	155180434	155180499	chr1	155180434	155180621	TRIM46	perfect	50	0.024864800000000003	0.04115322266449457	0	0.22646	0.00792	0.034025	1	Testis	Testis,Cells_EBV_transformedlymphocytes,Adipose_Visceral_Omentum	4.899,2.199,1.999	1	Testis	Testis	4.899
